"26/1/2020","2020","1","ene","26","7","dom","SLA","62","2","0","60","25","15","40","8634.9","5145.6","13780.5",
"26/1/2020","2020","1","ene","26","7","dom","SPA","57","0","0","57","21","19","40","9570.8","4531.5","14102.3",
"27/1/2020","2020","1","ene","27","1","lun","SLA","62","2","0","60","27","0","27","7862.1","0","7862.1",
"27/1/2020","2020","1","ene","27","1","lun","SPA","57","0","0","57","29","19","48","16164.4","4504.8","20669.2",
"28/1/2020","2020","1","ene","28","2","mar","SLA","62","2","0","60","27","6","33","8248.4","2387.9","10636.3",
"28/1/2020","2020","1","ene","28","2","mar","SPA","57","0","0","57","31","19","50","22567.1","4440","27007.1",
"29/1/2020","2020","1","ene","29","3","mie","SLA","62","2","0","60","28","7","35","7543.6","2043.4","9587",
"29/1/2020","2020","1","ene","29","3","mie","SPA","57","0","0","57","32","0","32","-7197.6","419.9","-6777.7",
"30/1/2020","2020","1","ene","30","4","jue","SLA","62","2","0","60","26","5","31","6639.9","1262.6","7902.5",
"30/1/2020","2020","1","ene","30","4","jue","SPA","57","0","0","57","26","12","38","51007.9","2346.8","53354.7",
"31/1/2020","2020","1","ene","31","5","vie","SLA","62","3","0","59","24","5","29","13227","1418.2","14645.2",
"31/1/2020","2020","1","ene","31","5","vie","SPA","57","0","0","57","30","7","37","23384.1","3028","26412.1",
"1/2/2020","2020","2","feb","1","6","sab","SLA","62","3","0","59","36","7","43","10660.3","2322.4","12982.7",
"1/2/2020","2020","2","feb","1","6","sab","SPA","57","0","0","57","30","24","54","24891.6","7089.8","31981.4",
"2/2/2020","2020","2","feb","2","7","dom","SLA","62","2","0","60","33","5","38","10525.4","1443.4","11968.8",
"2/2/2020","2020","2","feb","2","7","dom","SPA","57","0","0","57","33","17","50","23212.2","4144.8","27357",
"3/2/2020","2020","2","feb","3","1","lun","SLA","62","2","0","60","31","15","46","9674","4429.9","14103.9",
"3/2/2020","2020","2","feb","3","1","lun","SPA","57","0","0","57","28","16","44","18461.9","3789.1","22251",
"4/2/2020","2020","2","feb","4","2","mar","SLA","62","3","0","59","42","10","52","11648.3","3006.4","14654.7",
"4/2/2020","2020","2","feb","4","2","mar","SPA","57","0","0","57","21","25","46","11864.1","7529.2","19393.3",
"5/2/2020","2020","2","feb","5","3","mie","SLA","62","3","0","59","23","11","34","5550.3","2777.3","8327.6",
"5/2/2020","2020","2","feb","5","3","mie","SPA","57","0","0","57","22","10","32","14958.4","3543.3","18501.7",
"6/2/2020","2020","2","feb","6","4","jue","SLA","62","3","0","59","17","18","35","4951.9","4719","9670.9",
"6/2/2020","2020","2","feb","6","4","jue","SPA","57","0","0","57","20","36","56","13001.3","31065.4","44066.7",
"7/2/2020","2020","2","feb","7","5","vie","SLA","62","2","0","60","30","20","50","8329.4","3710.3","12039.7",
"7/2/2020","2020","2","feb","7","5","vie","SPA","57","0","0","57","21","36","57","16964.9","33972.2","50937.1",
"8/2/2020","2020","2","feb","8","6","sab","SLA","62","2","0","60","30","6","36","8986.8","1424.1","10410.9",
"8/2/2020","2020","2","feb","8","6","sab","SPA","57","0","0","57","27","25","52","15558.4","13745.6","29304",
"9/2/2020","2020","2","feb","9","7","dom","SLA","62","2","0","60","35","11","46","11170.4","2666.8","13837.2",
"9/2/2020","2020","2","feb","9","7","dom","SPA","57","0","0","57","33","18","51","16316.4","4480.4","20796.8",
"10/2/2020","2020","2","feb","10","1","lun","SLA","62","3","0","59","23","11","34","6960.2","2328.1","9288.3",
"10/2/2020","2020","2","feb","10","1","lun","SPA","57","0","0","57","22","18","40","13190.4","4856.6","18047",
"11/2/2020","2020","2","feb","11","2","mar","SLA","62","2","0","60","23","16","39","7171.9","3900.3","11072.2",
"11/2/2020","2020","2","feb","11","2","mar","SPA","57","0","0","57","18","38","56","11331.4","14318.1","25649.5",
"12/2/2020","2020","2","feb","12","3","mie","SLA","62","2","0","60","21","20","41","5750.8","4715.4","10466.2",
"12/2/2020","2020","2","feb","12","3","mie","SPA","57","0","0","57","15","33","48","9367","22663.4","32030.4",
"13/2/2020","2020","2","feb","13","4","jue","SLA","62","2","0","60","19","33","52","4370.2","7724.6","12094.8",
"13/2/2020","2020","2","feb","13","4","jue","SPA","57","0","0","57","30","24","54","20016.8","20384.7","40401.5",
"14/2/2020","2020","2","feb","14","5","vie","SLA","62","2","0","60","30","20","50","8589.9","3677.9","12267.8",
"14/2/2020","2020","2","feb","14","5","vie","SPA","57","0","0","57","36","0","36","25364.5","90.4","25454.9",
"15/2/2020","2020","2","feb","15","6","sab","SLA","62","2","0","60","39","9","48","11158.9","2454.4","13613.3",
"15/2/2020","2020","2","feb","15","6","sab","SPA","57","0","0","57","23","26","49","13136.2","13695.9","26832.1",
"16/2/2020","2020","2","feb","16","7","dom","SLA","62","2","0","60","22","22","44","6305.8","6245.2","12551",
"16/2/2020","2020","2","feb","16","7","dom","SPA","57","0","0","57","25","26","51","17417","14789","32206",
"17/2/2020","2020","2","feb","17","1","lun","SLA","62","2","0","60","22","10","32","6558.9","2799.8","9358.7",
"17/2/2020","2020","2","feb","17","1","lun","SPA","57","0","0","57","26","26","52","18480.8","14925.9","33406.7",
"18/2/2020","2020","2","feb","18","2","mar","SLA","62","2","0","60","30","8","38","8505.7","2943.6","11449.3",
"18/2/2020","2020","2","feb","18","2","mar","SPA","57","0","0","57","29","26","55","16377","14940.5","31317.5",
"19/2/2020","2020","2","feb","19","3","mie","SLA","62","2","0","60","27","7","34","6740.3","2129.6","8869.9",
"19/2/2020","2020","2","feb","19","3","mie","SPA","57","0","0","57","29","24","53","18108.3","13416.5","31524.8",
"20/2/2020","2020","2","feb","20","4","jue","SLA","62","3","0","59","31","0","31","8514.4","0","8514.4",
"20/2/2020","2020","2","feb","20","4","jue","SPA","57","0","0","57","29","24","53","16754.8","13519.5","30274.3",
"21/2/2020","2020","2","feb","21","5","vie","SLA","62","2","0","60","31","0","31","10565.5","0","10565.5",
"21/2/2020","2020","2","feb","21","5","vie","SPA","57","0","0","57","33","24","57","18672.4","13396.2","32068.6",
"22/2/2020","2020","2","feb","22","6","sab","SLA","62","3","0","59","44","0","44","13123.9","0","13123.9",
"22/2/2020","2020","2","feb","22","6","sab","SPA","57","0","0","57","33","23","56","19834.5","11014.6","30849.1",
"23/2/2020","2020","2","feb","23","7","dom","SLA","62","4","0","58","43","0","43","12817.8","0","12817.8",
